token, -3word, -2word, -1word, +1word, +2word, +3word, Class
food, conserv, rehabilit, approach, farm, system,  , Agriculture
food, primari, object, produc, crop, basic, facil, Agriculture
food, crop, basic, facil, product,  ,  , Agriculture
food, gather, societi, transit, product, food, captur, Agriculture
food, transit, food, product, captur,  ,  , Agriculture
food, rais, live, organ, raw, materi,  , Agriculture
food,  , farmer, produc, feed, consum,  , Agriculture
food, modernday, farmer, produc, feed, hundr, peopl, Agriculture
food, discerningfaddish, consum, local, market,  ,  , Agriculture
food, pertain, genet, modifi,  ,  ,  , Agriculture
food, disciplin, encompass, modern, fiber, product, chain, Agriculture
food, optim, product, distribut, fiber, product, agricultur, Agriculture
food, engin, chemic, engin, scienc, disciplin,  , Agriculture
food, product, human, commonli, fiber, fuel, raw, Agriculture
food, produc, use, plant, fuel, fiber, land, Agriculture
food, product, human, includ, ingredi, fertil, color, Agriculture
food, subdisciplin, commonli, exclus, human, fodder, livestock, Agriculture
food, primari, object, produc, crop,  ,  , Agriculture
food, domest, livestock, specif, anim, directli, hay, Agriculture
food,  ,  ,  , chain,  ,  , Agriculture
food,  ,  ,  , secur,  ,  , Agriculture
food,  ,  ,  , system,  ,  , Agriculture
food, deliber, cut, anim,  ,  ,  , Agriculture
food, varieti, product, human, medicin, scientif, research, Agriculture
food, processor, retail, distribut, bank, charit, organ, Agriculture
food, agricultur, produc, creat, nonfood, product, safe, Agriculture
food, plant, purpos, includ, materi, decor,  , Agriculture
food, product, human, commonli, nonfood, product, jewelleri, Agriculture
food, tree, shrub, maintain, product,  ,  , Agriculture
food, product, human, commonli,  ,  ,  , Agriculture
food, refer, varieti, farmproduc, crop, includ, fruit, Agriculture
food, grain, product, impli, fresh, harvest,  , Agriculture
food, agricultur, product, typic, unsuit, ingest, consum, Agriculture
food, fungi, common, caus, spoilag,  ,  , Agriculture
food, storag, applic, variou, preserv, techniqu,  , Agriculture
food,  ,  , stapl,  ,  ,  , Agriculture
food,  ,  ,  , eaten, routin, quantiti, Agriculture
food,  , specif, stapl, vari, locat, cultur, Agriculture
food, inexpens, readili, avail, suitabl, storag, period, Agriculture
food, farmer, grow, variou, crop, strictli, themselv, Agriculture
food, wild, habitat, primarili, medicin,  ,  , Agriculture
food,  ,  ,  , plant, harvest, includ, Agriculture
food, introduct, cultiv, domest, plant, taiwan, island, Agriculture
food, sailor, led, exchang, plant, origin, valuabl, Agriculture
food, asian, south, asian, plant, east, african, Agriculture
food, boar, nilgai, hunt,  ,  ,  , Agriculture
food, fertil, produc, amount, popul, expand, empir, Agriculture
food, wetland, ensur, desir, medicin, plant, continu, Agriculture
food, scale, store, harvest,  ,  ,  , Agriculture
food, centuri, becom, stapl, replac, nativ, african, Agriculture
food, allow, farmer, produc, initi, ad, varieti, Agriculture
food,  , increas, suppli, reduc, diseas, increas, Agriculture
food,  , averag, nation, suppli, agricultur, product, Agriculture
food, world, produc, surplu,  ,  ,  , Agriculture
food, method, increas, yield, fiber, acr, compar, Agriculture
food, toxic, chemic, enter, suppli,  ,  , Agriculture
food, soil, grass, increas, product, potenti, livestock, Agriculture
food, lowest, cost, level, safeti,  ,  , Agriculture
food, dramat, increas, product, anim, husbandri, worldwid, Agriculture
food, husbandri, worldwid, total, produc, effici,  , Agriculture
food,  ,  ,  , water, deliv, anim, Agriculture
food, structur, product, lowcalori, herb, microgreen, lettuc, Agriculture
food, stock, game, wild, near, east, forc, Agriculture
food, percent, annual, caus, price, decreas,  , Agriculture
food, dispos, incom, spent, prepar, home, decreas, Agriculture
food, breed, crop, ensur, secur, develop, varieti, Agriculture
food, farmer, simpli, select, plant, particular, desir, Agriculture
food, concern, particularli, regard, crop,  ,  , Agriculture
food, entitl, chang, usda, composit, data, garden, Agriculture
food, surround, genet, modifi, peak, media, coverag, Agriculture
food, safeti, genet, modifi, concept, safeti, evalu, Agriculture
food, crop, condit, maintain, secur, involv, abl, Agriculture
food, increas, popul, product, increas,  ,  , Agriculture
food,  , estim, increas, product, meet, declar, Agriculture
food, declar, world, summit, secur,  ,  , Agriculture
food, exampl, seen, asia, product, capita, increas, Agriculture
food, breed, contribut, global, secur, costeffect, tool, Agriculture
food, crop, henc, improv, secur,  ,  , Agriculture
food, occur, farmer, grow, crop, meet, themselv, Agriculture
food, cutlass, mainli, product, crop, perform, scatter, Agriculture
food,  ,  , result, produc, acr, compar, Agriculture
food, net, foodpric, shock, secur,  ,  , Agriculture
food, poor, insuffici, access,  ,  ,  , Agriculture
food, countri, polici, respons, crisi, short, medium, Agriculture
food, sustain, meet, societi, textil, compromis, abil, Agriculture
food, develop, agricultur, sustain, system, develop, flexibl, Agriculture
food,  , develop, sustain, system, contribut, sustain, Agriculture
food, chang, creat, sustain, system, base, sustain, Agriculture
food, meet, increas, demand,  ,  ,  , Agriculture
food, function, asid, product, fiber,  ,  , Agriculture
food, cycl, function, product,  ,  ,  , Agriculture
food, product, cash, crop, crop,  ,  , Agriculture
food, abil, grow, suffici,  ,  ,  , Agriculture
food, popul, increas, demand, increas, pressur, land, Agriculture
food,  ,  ,  , agricultur, organ, unit, Agriculture
food, energi, onfarm, mechanis, process, storag, transport, Agriculture
food, price, close, link, price,  ,  , Agriculture
food,  , decreas, global, secur, unless, action, Agriculture
food, fossil, fuel, energi, product, move, toward, Agriculture
food, dairi, protein, mineralrich, product,  ,  , Agriculture
food,  , light, concern, secur, human, popul, Agriculture
food, report, organ, agricultur, secur, africa, state, Agriculture
food, tool, reach, global, secur, expand, land, Agriculture
food, signific, portion, live, grow, themselv, profit, Agriculture
food,  , practic, grow, backyard, hous, school, Agriculture
food, method, permit, grow, rel, sustain, time, Agriculture
food, poor, peopl, obtain,  ,  ,  , Agriculture
food, recommend, policymak, achiev, secur, climat, chang, Agriculture
food, strategi, balanc, natur, system, biodivers, protect, Agriculture
food, achiev, sustain, healthi, system,  ,  , Agriculture
food, local, purchas, short, suppli, chain, littl, Agriculture
food, chain, littl, process, home, commun, garden, Agriculture
food, text, world, biodivers, agricultur, brief,  , Agriculture
food, oven, mean, bake, bake, oven,  , Cooking
food, wooden, board, handl, cook, centr, oven, Cooking
food, bake, method, prepar, dri, heat, typic, Cooking
food, item, bread, type, bake,  ,  , Cooking
food, bake, bread, common, econom, cultur, view, Cooking
food,  ,  , type, bake, requir, special, Cooking
food,  ,  ,  , surround, moistur, bake, Cooking
food, pan, let, steam,  ,  ,  , Cooking
food, pastri, crust, protect, direct, heat, seal, Cooking
food,  , method, protect, heat, bake, cook, Cooking
food,  ,  , method, cover, bake, paper, Cooking
food,  , cook, parcel, sometim, serv, unopen, Cooking
food, airfil, dessert, bake, reput, culinari, achiev, Cooking
food,  , bake, prepar, pizza, bake, potato, Cooking
food, creat, sort, divers, flourish, profession, social, Cooking
food,  ,  ,  , design, creat, system, Cooking
food, fals, measur, adulter, shoddi, manufactur,  , Cooking
food, produc, compens, use, addit, imagin, label, Cooking
food, commerci, domest, prepar, bake, own, product, Cooking
food, thermal, conduct, heat, broil, grill, heat, Cooking
food, chang, form, starch, caus, outer, surfac, Cooking
food,  ,  ,  , contain, type, sugar, Cooking
food, flavour, wide, rang, includ, nut, roast, Cooking
food, amount, fat, contain, item,  ,  , Cooking
food,  , fundament, everyday, consumpt, children, nurseri, Cooking
food,  ,  ,  , lover, companion, refer, Cooking
food, guild, regul, tradesmen, product, industri, citi, Cooking
food, ingredi, emulsifi, speed, processor, blender,  , Cooking
food, main, purpos, preserv, charcuteri, kitchen,  , Cooking
food, time, break, cure, nitrit,  ,  , Cooking
food,  ,  , nitrit, requir, shorter, cure, Cooking
food,  , sweeten, cure, includ, dextros, sugar, Cooking
food,  , list, dri, list, articl,  , Cooking
food,  , list, smoke, list, articl,  , Cooking
food,  ,  ,  , preserv,  ,  , Cooking
food,  ,  , ferment, process,  ,  , Cooking
food,  ,  , cure, preserv,  ,  , Cooking
food,  ,  ,  , dri,  ,  , Cooking
food, tradesman, profici, aspect, prepar, focus, particular, Cooking
food, chef, deal, specif, prepar,  ,  , Cooking
food, overse, time, rotat, product,  ,  , Cooking
food, kitchenhand, assist, basic, prepar, task, chef, Cooking
food, requir, blue, colour, stuff, notic, fall, Cooking
food, stuff, notic, fall,  ,  ,  , Cooking
food, requir, net, trim, safeti,  ,  , Cooking
food,  , latex, typic, prepar, due, latex, Cooking
food, block, flavor, ingredi,  ,  ,  , Cooking
food,  , chocol, popular, type, flavor, world, Cooking
food, type, flavor, world, stuff, involv, chocol, Cooking
food,  ,  ,  , drug, administr, establish, Cooking
food,  ,  ,  , drug, administr, call, Cooking
food, object, allow, result, call, chocol, due, Cooking
food, name, theobroma, mean, god,  ,  , Cooking
food, daniel, midland, lobbi, drug, administr, chang, Cooking
food, contain, milkaccord, canadian, drug, regul, chocol, Cooking
food, regul, chocol, product, product, sourc, cocoa, Cooking
food, cocoa, product, defin, product, sourc, cocoa, Cooking
food, melt, chocolatechocol, store, absorb, aroma,  , Cooking
food, report, valu, natur,  ,  ,  , Cooking
food, consumpt, quantiti, energyrich, chocol, correspond, increas, Cooking
food,  ,  , comparison, cocoa, contain, phenol, Cooking
food,  ,  ,  , conglomer, nestlé, kraft, Cooking
food, conglomer, nestlé, kraft, chocol, brand,  , Cooking
food, chocol, bar, kraft, acquisit, jacob, suchard, Cooking
food, cocoa, farmer, money, cloth, school, fee, Cooking
food, use, heat, prepar, consumpt,  ,  , Cooking
food, wide, world, grill, fire, use, electr, Cooking
food, cook, chef, restaur, establish,  ,  , Cooking
food,  ,  , prepar, heat, fire, activ, Cooking
food, advanc, scientif, techniqu, prepar, enhanc, flavor, Cooking
food, homo, erectu, cook,  ,  ,  , Cooking
food,  ,  , movement, atlant, world, potato, Cooking
food,  ,  , movement, atlant, world, cattl, Cooking
food, seventeenth, eighteenth, centuri, classic, marker, ident, Cooking
food, massproduct, massmarket, standard,  ,  ,  , Cooking
food, packag, wide, varieti, process, cereal, quickli, Cooking
food, method, cafeteria, fast, restaur, emerg,  , Cooking
food, fat, add, flavor, butter, bacon, fat, Cooking
food, bacon, fat, prevent, stick, pan, creat, Cooking
food,  ,  , altern, themselv, releas, water, Cooking
food, base, liquid, combin, steam, simmer, boil, Cooking
food, increas, cook, freed, microstructur,  ,  , Cooking
food, greatli, affect, result, appropri, method,  , Cooking
food, ill, otherwis, occur, eaten, raw,  , Cooking
food,  , heat, prepar, kill, inactiv, harm, Cooking
food,  ,  ,  , poison, ill, uncook, Cooking
food, uncook, poorli, prepar, caus, bacteria, pathogen, Cooking
food,  ,  ,  , spoilag, bacteria, clostridium, Cooking
food, boil, germin, regrow, cool,  ,  , Cooking
food, unsaf, reheat, cook,  ,  ,  , Cooking
food, cook, increas, digest, ined, poison, raw, Cooking
food,  ,  ,  , safeti, depend, safe, Cooking
food, prepar, handl, storag,  ,  ,  , Cooking
food,  ,  ,  , spoilag, bacteria, prolifer, Cooking
food, zone, temperatur, rang, store, temperatur, rang, Cooking
food, meat, keep, raw, separ, cook, food, Cooking
food, food, separ, cook, avoid, crosscontamin, practic, Cooking
food, avoid, crosscontamin, practic, prepar,  ,  , Cooking
food,  ,  ,  , prepar, plastic, cut, Cooking
food, foodism, argu, cook, increas, risk, detriment, Cooking
food, risk, detriment, effect, health,  ,  , Cooking
food, miner, alcohol, approxim, variou, cook, method, Cooking
food, cancer, caus, carcinogen, gener, cook, process, Cooking
food,  ,  ,  , beef, steak, broccoli, Cooking
food,  , nitrosamin, found, produc, cook, process, Cooking
food, process, protein, nitrit, preserv, cure, meat, Cooking
food, bake, grill, broil, starchi, food, toast, Cooking
food, broil, food, starchi, toast, crust, form, Cooking
food, overli, brown, starchi, meat, fri, bake, Cooking
food,  ,  , accord, drug, administr, unit, Cooking
food, associ, professor, extens, scientist, univers, wisconsinmadison, Cooking
food,  , deep, fri, restaur, contain, level, Cooking
food,  ,  , fast, chain, switch, transfatfre, Cooking
food,  ,  , subdisciplin, scienc,  ,  , Cooking
food, offer, cook, pot, provid, custom, addit, Cooking
food,  , day, factori, prepar, common, readytoeat, Cooking
food, prepar, common, readytoeat, prepar, cook, factori, Cooking
food, mixtur, scratch, factori, meal,  ,  , Cooking
food, includ, commerci, prepar, found, inferior, homemad, Cooking
food, found, inferior, homemad,  ,  ,  , Cooking
food, homecook, associ, comfort, commerci, produc, food, Cooking
food, food, commerci, produc, restaur, meal, advertis, Cooking
food, peopl, urban, homestyl, schedul, kitchen, cook, Cooking
food, art, scienc, cook, prepar,  ,  , Cooking
food, follow, advic, guild, writer,  ,  , Cooking
food, measur, volum, commerci, product,  ,  , Cooking
food,  , nutrit, label, packag, teaspoon, defin, Cooking
food,  , mandatori, sale, metric,  ,  , Cooking
food,  ,  , region, prepar, tradit, custom, Cooking
food,  ,  , religi, law, exercis, strong, Cooking
food, measur, determin, nativ, avail,  ,  , Cooking
food, addit, climat, influenc, preserv,  ,  , Cooking
food,  ,  , exampl, preserv, winter, consumpt, Cooking
food,  ,  ,  , food, prepar, requir, Cooking
food,  ,  , food, prepar, requir, proscrib, Cooking
food,  ,  ,  , requir, plan, emerg, Cooking
food, cuisin, approach, cook, present, french, cuisin, Cooking
food, french, cuisin, popular, critic, henri, gault, Cooking
food, intern, trade, bring, stuff, includ, ingredi, Cooking
food, accord, common, major, stuff, includ, grain, Cooking
food, fresh, dri, stapl,  ,  ,  , Cooking
food, seafood, throughout, region, stuff, season,  , Cooking
food, thailand, sell, readycook,  ,  ,  , Cooking
food, market, stall, sell, found, southeast, asia, Cooking
food, bush, tucker, bush, harvest, alic, spring, Cooking
food, māori, method, cook, special, occas, use, Cooking
food, techniqu, ad, tradit,  ,  ,  , Cooking
food,  ,  , stapl, eaten, contin, corn, Cooking
food, denatur, mean, render, unpleas, danger, consum, Cooking
food, bitter, denatonium, ad, laboratori, food, intend, Cooking
food, ad, food, laboratori, intend, human, consumpt, Cooking
food, pronounc, french, keeper, cool, wellventil, cold, Cooking
